EP_id,Publications_in_venue,Original_Title,Country_of_Publication,ERIH_PLUS_Disciplines,disc_count
504676,48,"Swiss Yearbook of Administrative Sciences/Jahrbuch Der Schweizerischen Verwaltungswissenschaften,",United Kingdom,"Library and Information Science, Business and Management, Science and Technology Studies",3
504566,48,Вісник національного університету 'Львівська політехніка': журналістика,Ukraine,Media Studies and Communication,1
482893,48,Revista de Filología Alemana,Spain,"Linguistics, Literature",2
488891,48,ПРОБЛЕМИ ЗАКОННОСТІ,Ukraine,Law,1
476248,48,Athenaeum. Polskie Studia Politologiczne,Poland,"Media Studies and Communication, Political Sciences and International Relations",2
487855,48,Journal of Migration History,Netherlands,"Anthropology, History, Sociology",3
500233,48,Entsykpopedychnyi Visnyk Ukrainy,Ukraine,"History, Interdisciplinary research in the Humanities, Linguistics",3
489008,48,The Journal of Linguistic and Intercultural Education - JoLIE,Romania,"Cultural Studies, Interdisciplinary research in the Humanities, Linguistics, Media Studies and Communication, Pedagogical & Educational Research",5
491574,48,"Facta Universitatis, Series: Economics and Organization (FU Econ Org)",Serbia,"Business and Management, Economics",2
490888,48,Border Crossing,United Kingdom,"Anthropology, Business and Management, Demography, Law, Political Sciences and International Relations, Sociology, Human Geography and Urban Studies, Literature, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",10
483269,48,Historia y Política.,Spain,History,1
483157,48,Tsantsa: Zeitschrift der Schweizerischen Ethnologischen Gesellschaft,Switzerland,Anthropology,1
440900,48,Geographische Zeitschrift,Germany,Human Geography and Urban Studies,1
485813,48,Przegląd Nauk Historycznych,Poland,"Art and Art History, History",2
484769,48,Widok. Teorie i praktyki kultury wizualnej,Poland,"Art and Art History, Cultural Studies",2
486216,48,On-line Journal Modelling the New Europe,Romania,"Interdisciplinary research in the Social Sciences, Political Sciences and International Relations",2
480266,47,Creative and Knowledge Society,Poland,"Business and Management, Interdisciplinary research in the Social Sciences",2
480193,47,Decision Making in Manufacturing and Services,Poland,"Business and Management, Economics, Science and Technology Studies",3
486273,47,Educatia 21,Romania,Pedagogical & Educational Research,1
482911,47,Quaderns d'Italià,Spain,Literature,1
497048,47,Ming Qing Yanjiu,Netherlands,"History, Political Sciences and International Relations, Sociology",3
487014,47,Scene,United Kingdom,"Cultural Studies, Film and Theatre Studies, Interdisciplinary research in the Social Sciences",3
486486,47,Experiment,Netherlands,Art and Art History,1
483493,47,Cognitive Studies | Études cognitives,Poland,"Interdisciplinary research in the Humanities, Linguistics",2
497922,47,Вісник Харківського національного університету імені В. Н. Каразіна. Серія 'Філософія. Філософські перипетії',Ukraine,"History & Philosophy of Science, Cultural Studies, Philosophy",3
473467,47,Migracijske i etničke teme,Croatia,"Demography, Sociology",2
471057,47,"Cultura, lenguaje y representación",Spain,Literature,1
474535,47,Journal of Coptic Studies,Belgium,Religious Studies and Theology,1
484914,47,"proyecto, progreso, arquitectura",Spain,Art and Art History,1
485047,47,Revue pro právo a technologie,Czechia,"Interdisciplinary research in the Social Sciences, Law, Science and Technology Studies",3
491001,47,Revista de Studii Financiare,Romania,Economics,1
494067,47,Open Economics,Poland,"Business and Management, Economics",2
499115,47,Науковий вісник Сіверщини. Серія: Освіта. Соціальні та поведінкові науки: науковий журнал,Ukraine,"Economics, Interdisciplinary research in the Humanities, Pedagogical & Educational Research, Philosophy, Psychology",5
494763,47,Culturas. Revista de Gestión Cultural,Spain,"Anthropology, Cultural Studies",2
504635,47,"aDResearch ESIC, Revista Internacional de Investigación en Comunicación",Spain,Media Studies and Communication,1
491158,47,Digital Education Review,Spain,Pedagogical & Educational Research,1
497799,47,Logopaedica Lodziensia,Poland,"Interdisciplinary research in the Humanities, Linguistics, Media Studies and Communication, Pedagogical & Educational Research, Psychology",5
476982,47,Short Film Studies,United Kingdom,"Film and Theatre Studies, Media Studies and Communication",2
488695,47,Journal of Systems Integration,Czechia,Business and Management,1
488587,47,Revista Internacional de Comunicación y Desarrollo,Spain,"Gender Studies, Interdisciplinary research in the Social Sciences, Media Studies and Communication, Sociology",4
485803,47,Book 2.0,United Kingdom,"Art and Art History, Interdisciplinary research in the Humanities",2
489972,47,Analele Universitatii 'Siru Haret'. Seria Economice,Romania,"Gender Studies, Media Studies and Communication, Business and Management, Economics, Social Statistics and Informatics, Environmental Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",8
483346,47,Revista de História da Sociedade e da Cultura,Portugal,History,1
480305,46,Collectanea Christiana Orientalia,Spain,"Archaeology, Art and Art History, Cultural Studies, History, Interdisciplinary research in the Humanities, Literature, Religious Studies and Theology",7
495360,46,Journal of Scientific Papers “Social development & Security”,Ukraine,"Economics, Law, Philosophy",3
496822,46,Interdyscyplinarne Konteksty Pedagogiki Specjalnej,Poland,Pedagogical & Educational Research,1
484062,46,Dynamic Econometric Models,Poland,Economics,1
491570,46,Journal of the European Second Language Association,United Kingdom,Linguistics,1
492991,46,Persona y Derecho,Spain,"Law, Philosophy, Sociology",3
490536,46,Revista Interuniversitaria de Investigación en Tecnología Educativa,Spain,Pedagogical & Educational Research,1
490140,46,ARTES. JOURNAL OF MUSICOLOGY,Romania,Musicology,1
488156,46,Studii si Cercetari Stiintifice. Seria Stiinte Economice,Romania,"Business and Management, Demography, Economics, Interdisciplinary research in the Social Sciences",4
500007,46,Przegląd Nauk o Obronności,Poland,"Anthropology, Science and Technology Studies, Sociology, Interdisciplinary research in the Social Sciences",4
488004,46,Poznańskie Studia Polonistyczne. Seria Językoznawcza,Poland,Linguistics,1
481157,45,Studia Musicologica,Hungary,Musicology,1
478750,45,Eighteenth-Century Ireland,Ireland,"Literature, History",2
505207,45,Analele Universitatii Ovidius din Constanta - Seria Constructii,Romania,"Science and Technology Studies, Environmental Studies",2
493332,45,Global Journal of Foreign Language Teaching,Cyprus,"Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Linguistics",3
439118,45,Classics Ireland,Ireland,Classical Studies,1
490774,45,Journal of Sustainable Development of Transport and Logistics,Ukraine,"Business and Management, Economics, Interdisciplinary research in the Social Sciences, Science and Technology Studies",4
503743,45,"Lexis. Poetica, retorica e comunicazione nella tradizione classica",Italy,"Classical Studies, History, Linguistics, Literature, Philosophy, Interdisciplinary research in the Humanities",6
484750,45,Roczniki Filozoficzne,Poland,"Interdisciplinary research in the Humanities, Philosophy",2
498694,45,Revista Lusófona de Estudos Culturais,Portugal,Cultural Studies,1
474566,45,Glottopol,France,Linguistics,1
479656,45,"Journal of Law, Religion and State (JLRS)",Netherlands,"History, Religious Studies and Theology",2
495326,45,Półrocznik Językoznawczy Tertium,Poland,"Pedagogical & Educational Research, Interdisciplinary research in the Humanities, Cultural Studies, Linguistics",4
478521,45,Dedica. Revista de Educação e Humanidades,Spain,Pedagogical & Educational Research,1
496676,45,Acta Universitatis Lodziensis. Folia Archaeologica,Poland,Archaeology,1
497929,45,Ecuadorian Science Journal,Spain,"Gender Studies, Library and Information Science, Media Studies and Communication, Business and Management, Economics, Political Sciences and International Relations, Science and Technology Studies, Social Statistics and Informatics, Environmental Studies, Literature, Pedagogical & Educational Research, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",13
496739,45,Cuadernos de estudios del siglo XVIII,Spain,Interdisciplinary research in the Humanities,1
470820,45,Dzieje Najnowsze,Poland,"History, Political Sciences and International Relations",2
494800,45,Virtual Creativity,United Kingdom,"Art and Art History, Media Studies and Communication",2
487667,44,ABE – Architecture Beyond Europe,France,"Art and Art History, Human Geography and Urban Studies",2
488749,44,Geografické informácie,Slovakia,"Human Geography and Urban Studies, Science and Technology Studies",2
480757,44,Człowiek-Niepełnosprawność-Społeczeństwo,Poland,"Interdisciplinary research in the Social Sciences, Law, Pedagogical & Educational Research, Philosophy, Psychology, Sociology",6
502289,44,East-West Cultural Passage,Romania,"Cultural Studies, Linguistics, Literature, Interdisciplinary research in the Humanities",4
489911,44,Cuadernos de Derecho Transnacional,Spain,Law,1
486044,44,International Journal of Economic Sciences,Czechia,Economics,1
486269,44,Estudos em Comunicação,Portugal,Media Studies and Communication,1
486054,44,Studia Philosophica Estonica,Estonia,Philosophy,1
488001,44,Revista Vasca de Gestión de Personas y Organizaciones Públicas / Pertsonak eta Antolakunde Publikoak Kudeatzeko Euskal Aldizkaria,Spain,"Business and Management, Economics, Interdisciplinary research in the Social Sciences, Law, Political Sciences and International Relations, Psychology, Sociology",7
481685,44,Scripta Theologica,Spain,Religious Studies and Theology,1
481114,44,Internationale Neerlandistiek,Netherlands,"Linguistics, Literature",2
477767,44,Werkwinkel: Journal of Low Countries and South African Studies,Poland,Literature,1
496456,44,Ukrainian Policymaker,Ukraine,"Business and Management, Cultural Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Political Sciences and International Relations, Sociology",6
468461,44,Interlitteraria,Estonia,Literature,1
496962,44,Bamboo and Silk,Netherlands,Interdisciplinary research in the Humanities,1
439241,44,Collegium Antropologicum,Croatia,Anthropology,1
488147,44,Tržište,Croatia,Economics,1
500623,44,Ancient Philosophy Today: DIALOGOI,United Kingdom,"Classical Studies, Philosophy",2
