OC_omid,issn,EP_id,Publications_in_venue,Open Access
6302310559,['2336-2685'],484857,85,True
62302815642,['2253-6469'],490603,85,Unknown
6401496721,"['2340-8472', '2340-7743']",491667,85,Unknown
6102263719,['2313-4569'],494060,85,Unknown
61802664031,"['1872-5473', '1872-5082']",486489,85,Unknown
62301700900,"['1392-0448', '1648-9101']",498647,85,True
61802136514,"['2182-7907', '0873-6529']",343451,85,True
6502776529,['2466-4693'],505237,85,Unknown
61501888017,"['1943-9946', '1943-9938']",489169,85,True
6401317459,['2596-3856'],495238,85,True
6101739640,['0137-4729'],502084,85,Unknown
627024216,"['2329-440X', '2329-4434']",483821,84,Unknown
6901277800,"['1505-6872', '2451-1951']",484096,84,True
6901978703,['2530-3910'],496881,84,True
6501857620,['2632-279X'],503850,84,True
65042776,"['0353-1589', '2334-8801']",486122,84,True
6702262001,['1136-758X'],488804,84,True
61201207724,"['2286-0134', '1583-980X']",484119,84,True
61101288927,"['1479-0963', '1745-8218']",477651,83,Unknown
6302314481,"['2414-0023', '2414-004X']",493764,83,True
61501902709,['1138-9435'],504806,83,Unknown
61901796950,"['1695-4300', '1576-6357']",486265,83,True
61101674042,"['2051-7084', '2051-7092']",486127,83,Unknown
62201966998,"['2620-0104', '2560-6018']",500054,83,True
6230101797,"['1741-0819', '2405-5093']",470574,82,Unknown
6101743419,['2084-3364'],486041,82,True
61101702799,['1802-1115'],489780,82,Unknown
61301762654,['1899-8658'],484744,82,Unknown
62101579544,['2520-6702'],497932,82,True
6501169738,"['1388-3186', '2352-2437']",476416,82,Unknown
62401894381,"['2313-2116', '2312-3265']",488759,82,True
626062561,['2336-2839'],481479,82,Unknown
6501653928,"['2340-0013', '1133-0481']",482894,82,Unknown
62302076128,"['1895-247X', '2657-3571']",485702,82,Unknown
6150937039,"['1108-3441', '2241-2816']",482799,82,Unknown
6601703838,"['2386-5822', '0031-4749']",445645,82,True
6702569767,"['2083-8484', '1730-2366']",496674,81,Unknown
62401450236,"['2620-0481', '2620-0279']",494244,81,True
68046275,"['2410-0919', '2410-7476']",486410,81,Unknown
660789276,['1336-9261'],494607,81,True
62401388269,"['1756-493X', '1756-4921']",487031,81,Unknown
62401894209,['2311-9489'],498725,81,True
637035523,"['1403-8668', '1404-4013']",441296,81,Unknown
6110832974,['2468-6891'],492769,81,True
61801432326,['1339-4363'],487231,81,Unknown
610826672,"['0137-2475', '2084-4158']",481868,81,True
61102049939,"['2658-2899', '0031-0522']",450991,81,True
65045634,"['2411-8060', '2415-7317']",498445,81,Unknown
61901762091,['0867-1370'],485475,81,Unknown
62401072546,['1339-9357'],483066,80,Unknown
6150839377,"['2050-0742', '2050-0750']",478848,80,Unknown
6160505794,"['2109-9502', '0048-7988']",484483,80,Unknown
622035801,"['2353-1908', '1505-9057']",491035,80,True
626062430,"['2450-9221', '2080-9069']",487724,80,Unknown
62401787403,"['2617-3395', '2224-6487']",498696,80,Unknown
6202208786,"['1893-0263', '1893-0271']",478551,80,True
624049794,['1899-0983'],477719,80,Unknown
6150389265,"['0724-9713', '2589-0859', '1438-1680']",452340,80,Unknown
62401234648,"['2720-0531', '0585-5470']",502235,80,True
660789303,"['1337-0839', '2585-7258']",499185,80,Unknown
6101344133,"['2161-4741', '1074-164X']",470364,80,Unknown
6102253959,['2049-7547'],480650,80,Unknown
61601957408,"['2213-6738', '2213-6746']",486548,80,Unknown
62103022939,"['0353-6777', '1581-1212']",471037,80,True
6203148478,"['2214-1332', '2214-1324']",486533,79,True
639035734,"['2299-8403', '2449-8319']",496667,79,True
62201770989,"['2533-7556', '1210-3349']",498526,79,Unknown
61201822165,"['0803-0685', '2154-0993']",476531,79,Unknown
61601998472,"['2542-3851', '2542-386X']",498527,79,Unknown
6301701229,"['1508-5430', '2719-7689']",497045,79,Unknown
6220825218,"['1745-5197', '1476-8690']",475800,79,Unknown
62601747059,['2513-9231'],500499,78,Unknown
66048948,['2392-8042'],486233,78,True
61401901193,"['0870-5283', '2183-461X']",482560,78,Unknown
61901795621,"['2391-7873', '1689-5258']",486892,78,Unknown
6201730646,"['0083-4351', '2084-4069']",485868,78,True
6130824323,"['2707-5249', '1682-3540']",498385,78,Unknown
6240702267,"['2040-3690', '2040-3682']",480810,78,Unknown
620323978,"['2029-6339', '2029-6320']",479615,78,Unknown
690244212,['2444-9091'],491241,78,True
6702138324,['2053-6712'],480983,78,True
6230500447,"['2050-4845', '2050-4837']",487028,78,Unknown
624048244,"['1800-8755', '1800-8763']",483667,78,True
6402295843,"['2631-6900', '2631-6897']",496521,78,Unknown
6150849749,['2068-8016'],484777,78,True
64027268,"['0212-5889', '2695-4257']",499211,77,True
61802010102,"['2524-2679', '2522-1663']",497979,77,True
61802091589,['2499-4553'],490107,77,True
6102181745,"['2520-2685', '2520-2677']",497834,77,True
61101226797,['1698-7454'],473984,77,True
61201690737,['2353-8414'],485110,77,True
62501950463,"['0239-5223', '2720-0779']",499578,77,True
6190884741,['1802-4866'],472344,77,True
6202223127,"['1429-799X', '2081-5980']",486090,77,True
625027300,"['2560-547X', '0354-1223', '0354-6497']",488333,77,True
62601574187,['0137-1134'],493999,77,Unknown
62102661538,"['1874-1665', '1874-1657']",486530,77,Unknown
61802091610,['2499-507X'],503895,77,True
6101422313,"['2174-3347', '0211-6642']",482005,77,Unknown
65045958,"['2300-6005', '2082-4440']",496654,76,Unknown
615097885,"['0992-986X', '2397-8570']",503445,76,True
6202803033,"['2391-7571', '1429-186X']",486890,76,True
6110332540,"['2516-5305', '1744-2532']",491709,76,Unknown
6801841479,"['1744-1366', '1745-5316']",477807,76,Unknown
62101766279,"['1573-9775', '2352-1236']",483268,76,Unknown
6220629009,"['1752-2307', '1362-024X']",483762,76,Unknown
62302687258,"['1885-8155', '1885-8309']",483468,76,True
61201690582,"['1429-3803', '2353-8120']",502750,76,Unknown
6401713598,"['2570-6578', '2570-6586']",491566,76,True
6302310747,"['2336-369X', '2336-3312']",487064,76,Unknown
6502223086,"['1136-4076', '2659-921X']",480923,76,Unknown
614029699,['1958-5322'],475393,76,True
650460722,"['2385-8907', '2335-4127']",484953,75,True
61801432224,['1339-3081'],480267,75,Unknown
6902407099,"['2424-3590', '2029-7033']",487051,75,True
6901179723,"['2227-1376', '2308-3743']",496987,75,True
6402398484,"['2544-7432', '2299-2170']",493334,75,Unknown
6210543967,"['1568-4857', '1570-0704']",446499,75,Unknown
61201709875,"['1133-6579', '2445-3943']",493855,75,True
6101679223,"['2719-3276', '1896-656X']",497955,75,Unknown
6103234231,['2173-0687'],489110,75,True
6601105535,['2299-6834'],496971,75,True
61401459192,"['2340-2199', '1575-6823']",472158,74,True
610443025,"['1477-8351', '1745-5227']",483215,74,Unknown
61901590340,['2669-0195'],502176,74,True
62301255516,"['1643-8191', '2719-7476']",484770,74,True
61701860003,"['2057-035X', '2057-0341']",490255,74,Unknown
6201703157,"['2451-4306', '1507-7888']",484098,74,Unknown
6302427337,['1508-7719'],485287,74,True
6503236991,"['1886-4171', '2013-570X']",479163,74,True
6302118317,"['2523-4870', '2311-2697']",488525,74,True
61901436582,['1339-5629'],500459,74,True
6301488300,['2340-7263'],483926,74,True
62601527407,"['1331-0194', '1846-3363']",436427,73,True
6601615544,['1642-557X'],502963,73,Unknown
6703128091,"['1876-5149', '1876-5092']",486549,73,Unknown
6402172115,"['2341-2747', '2341-3050']",486560,73,True
61801734808,['1887-3987'],473712,73,True
6501653968,"['0210-5462', '2340-0129']",472469,73,True
66043199,"['0034-9461', '2174-0909']",481666,73,Unknown
62401901287,"['0214-4379', '2255-3835']",496403,73,True
61401050928,['2695-2769'],498897,73,True
62401962332,['2386-2637'],488628,73,Unknown
61601264830,"['1130-6149', '2254-4135']",484025,73,True
6201613456,"['2603-5839', '2531-2359']",496801,73,True
6601703796,['2386-5768'],491160,73,True
61602025189,['2285-3642'],483923,72,True
61601222379,['1760-7507'],485367,72,Unknown
61801615553,"['2617-1759', '2223-5752']",497003,72,True
61902141522,"['0874-0801', '2182-8660']",484009,72,Unknown
61801825057,"['1736-2563', '2228-0677']",472586,72,True
61301659536,['2174-6796'],494040,72,Unknown
6180882159,"['0943-691X', '2194-4040']",482662,72,Unknown
6301666717,"['2719-7131', '2391-6389']",500080,72,True
61502009538,['1989-3477'],486254,72,True
62202075299,['2451-1781'],492874,72,True
6901978734,['2530-9986'],498654,72,True
62301484693,['2444-0043'],488897,72,True
62302071721,"['1751-4193', '1751-4207']",474953,72,Unknown
6302808288,['1378-4641'],483103,72,Unknown
6250941266,"['1364-0429', '2049-4572']",450868,72,True
6901431471,"['1899-2226', '2353-4869']",485336,72,True
61601482082,['2387-4562'],476522,72,True
62202075255,"['1641-0920', '2451-1617']",501860,72,Unknown
61901436637,['1339-7877'],490785,72,Unknown
6160505768,"['1989-0613', '0048-7694']",476796,72,Unknown
6501023949,"['2468-1652', '1567-7109']",483259,72,Unknown
6101422223,"['0213-2370', '2174-0917']",471167,72,Unknown
6201317383,"['1135-4712', '1988-3269']",482909,71,Unknown
61103350139,['0255-0539'],499036,71,True
680629418,"['2668-7194', '2668-9987']",498862,71,Unknown
6170819493,['1130-4715'],488173,71,True
670543212,['2354-0052'],487349,71,Unknown
6402171951,"['2341-1902', '1576-7914']",488885,71,True
62301985906,"['1791-4884', '1105-1639']",487575,71,True
61401834803,['2254-5883'],486051,71,True
6901718293,['1799-3121'],477588,71,True
62601789916,"['2080-1084', '2450-7938']",484836,71,True
6301782303,"['0027-5344', '2720-7021']",481629,71,Unknown
61601800260,"['1753-8645', '1753-8637']",476110,71,Unknown
6301765762,"['1750-4562', '1750-4554']",491711,71,Unknown
62401234636,"['2720-0515', '1232-1575']",486414,71,True
617057276,"['2084-3860', '1895-975X']",486264,71,Unknown
6260784800,"['2042-8863', '2042-8855']",479694,71,Unknown
6201702162,"['2449-9994', '1507-3866']",490955,71,Unknown
62501500829,"['1844-4369', '2065-9628']",486303,70,True
643034838,"['2449-8939', '2449-8920']",488900,70,Unknown
62203025685,"['1581-128X', '1408-6271']",488157,70,True
62101931044,"['1805-9503', '1211-3247']",485407,70,Unknown
637024824,"['0925-4757', '1569-9951']",446376,70,Unknown
6802623035,['1889-836X'],493192,70,True
6501637728,['0042-7306'],488812,70,Unknown
62501953799,"['1803-7399', '2336-4416']",483433,70,True
61601074094,"['2732-6640', '1106-5737']",500261,70,True
62402198771,"['0106-8040', '2246-4522']",481855,70,Unknown
6502375356,"['2340-8995', '1130-5029']",484024,70,True
62301243945,"['1103-8152', '2002-0503']",340400,70,True
62401927693,['2530-7940'],491448,70,True
62301049618,"['2084-4131', '2084-4115']",486501,70,True
62503059809,['0926-6453'],450580,69,Unknown
61901762124,"['0867-2040', '2449-8521']",493497,69,True
620911170,['2280-6792'],493737,69,True
61801231910,"['2466-4537', '0354-5415']",489326,69,Unknown
6260784644,"['2042-793X', '2042-7948']",478303,69,Unknown
62201625969,"['2067-3957', '2068-0473']",493407,69,True
62602145237,"['2041-952X', '2041-9511']",476602,69,Unknown
61401955752,"['1868-632X', '1868-6338']",484995,69,Unknown
610868666,['2364-1177'],488640,69,True
62401218138,"['0040-7518', '2352-1163']",447776,69,Unknown
62202147787,"['1876-6633', '1877-6930']",480798,69,Unknown
6901609767,"['0001-5830', '1588-2608']",481504,69,Unknown
6601313008,['0033-2860'],483938,69,Unknown
6102253989,"['2049-7555', '2049-7563']",485154,69,Unknown
61301806951,['2172-0150'],484852,69,True
61201023272,['0806-198X'],442442,68,Unknown
61502455944,"['2051-9699', '2051-9702']",485294,68,Unknown
6201410354,"['2174-4017', '0210-377X']",471062,68,Unknown
6202208865,"['0804-7375', '2387-4546']",418199,68,True
61601062052,['2517-6323'],494240,68,True
6802591172,['1699-311X'],483898,68,True
6101067942,"['2215-1354', '2215-1362']",488005,68,Unknown
6501841091,['1733-5566'],472502,68,True
61701083862,"['2044-2831', '2044-2823']",480879,68,Unknown
6102208735,['1855-0541'],487503,68,True
6301728617,"['1804-7890', '2464-6733']",496556,68,Unknown
61302117977,"['1897-9262', '2658-1736']",498607,68,True
62601710761,"['2392-1196', '0867-4159']",484510,68,Unknown
62202730573,"['2033-5393', '2033-5385']",478648,68,Unknown
62101475606,"['2450-5765', '1644-6763']",483344,68,True
61601225800,"['1699-292X', '0211-0547']",439633,68,True
6802368396,"['0555-0025', '2299-6362']",484155,67,True
61901633198,"['1409-6099', '1857-663X']",475115,67,True
62301244044,['2002-2867'],491673,67,True
61501253821,['1634-0450'],472672,67,True
6903158616,['0773-7912'],482478,67,Unknown
644025298,"['2406-0763', '0350-185X']",480427,67,True
61602684454,"['2198-6959', '0942-2285']",473127,67,True
62401444393,"['1740-7125', '1743-1638']",480212,67,Unknown
6301488502,"['1135-3716', '2340-7042']",487016,67,Unknown
6401677922,"['0323-0562', '2336-5730']",486029,67,True
625088527,"['2045-5852', '2045-5860']",487034,67,Unknown
62301989398,['2014-3591'],486047,67,True
6101644524,['2255-0461'],486633,67,True
62602105185,"['1805-3580', '1805-9767']",484858,67,Unknown
61501815811,"['1575-0825', '2172-3184']",488807,67,True
62401825270,"['0029-4845', '2406-4726']",481634,67,Unknown
6501653544,"['2340-1370', '1130-1082']",490318,67,True
639035896,"['2449-8661', '1896-9461']",485243,67,Unknown
62045783,['2353-6845'],486458,67,True
61801661570,"['2174-9221', '2174-3487']",486627,66,True
63058813,"['2413-158X', '2413-1571']",487380,66,True
62502076177,['2514-8362'],492972,66,True
6301410123,['1804-5650'],492979,66,Unknown
6601224990,"['1970-3201', '1970-321X']",473507,66,True
6260740190,"['2055-5695', '2055-5709']",499413,66,Unknown
618054416,"['2312-8046', '2312-0657']",488392,66,Unknown
61901666502,"['2450-2146', '2451-1064']",493616,66,Unknown
61201710041,['2531-016X'],504827,66,True
6150389346,['0072-4769'],493715,66,Unknown
61501265946,['2254-3376'],489558,66,True
6502360650,"['2413-2349', '2311-0155']",487650,66,True
6403124476,"['1874-8937', '1874-8945']",477224,66,Unknown
64042043,"['1332-0742', '1849-0395']",483061,66,True
61802127618,['1988-1088'],485270,66,True
62401927658,"['2530-7878', '1133-0902']",490900,66,Unknown
625088495,"['2045-5844', '2045-5836']",486858,66,Unknown
6260312366,"['1946-7842', '1529-9104']",478843,66,Unknown
6602371394,"['1138-5774', '2341-0833']",490724,66,True
61601096008,"['1848-5782', '1331-1182']",436993,65,Unknown
61101824216,"['1864-0737', '0035-8126']",446685,65,Unknown
61502009561,"['1989-3558', '0212-1867', '1989-3574']",488774,65,Unknown
61302132911,['1989-8754'],497030,65,Unknown
6301096227,"['2530-5832', '0046-435X']",496404,65,True
610850210,"['2050-070X', '2050-0718']",485808,65,Unknown
6102295903,['2545-384X'],496735,65,True
6201726839,['0137-6624'],483956,65,True
62501820294,"['2450-8497', '1337-9291']",485861,65,Unknown
61602220185,['2387-5739'],487364,65,True
6130798654,['1478-6737'],477380,65,Unknown
6501678351,['2398-8819'],495174,65,True
6601105567,['2299-6885'],449676,65,Unknown
6501137550,"['2215-1214', '0039-8691']",477748,65,True
6601847388,"['1425-6851', '1689-1864']",484668,65,Unknown
6103234321,"['2173-3511', '2173-6049']",500226,64,True
61401569494,['2014-6418'],484835,64,True
62502378763,['2392-7054'],487240,64,True
6301408789,"['1820-659X', '1820-6581']",478809,64,True
61201207870,['2286-2552'],487253,64,True
6301096261,"['2530-6324', '1138-039X']",504358,64,Unknown
62501250242,"['2068-7559', '2344-4932']",493245,64,True
6401416848,"['0353-7919', '1820-7804']",474222,64,True
6102489129,"['2542-5277', '2542-5285']",496472,64,Unknown
61702155884,"['2300-9918', '2300-5327']",486064,64,True
62101883761,['2416-2140'],490456,64,True
61602025304,"['2350-4242', '0580-373X']",482412,64,True
6901861965,"['0332-0758', '2009-0056']",440322,64,Unknown
62402127293,"['1888-8143', '2605-082X']",498655,64,True
61903098934,"['0035-2381', '2294-1088']",446583,64,Unknown
61801663991,"['2391-7997', '2450-050X']",489695,64,Unknown
650460733,"['2386-0316', '1581-8918']",486831,64,True
62301757599,"['2663-0575', '2663-0583']",496594,64,True
6101602415,"['1804-509X', '1804-5081']",485432,63,True
6601847324,"['1689-0027', '0065-1583']",437249,63,Unknown
61401926536,"['2232-9641', '2566-2805']",493240,63,True
660927098,['2038-0925'],487421,63,True
62601710888,"['2392-1544', '1895-4308']",486888,63,True
61201656080,"['2560-3108', '2334-8666']",492977,63,True
61502009598,['1989-3612'],497059,63,True
61701743816,"['1886-5887', '2545-6385']",488791,63,True
61101418105,['2353-7000'],485240,63,Unknown
62601467756,['2246-1809'],483617,63,Unknown
6701088288,"['2197-4292', '2197-4306']",485212,62,Unknown
62201969532,"['2603-9710', '0210-8364']",486015,62,True
62501900344,"['0033-202X', '2545-2487']",486173,62,Unknown
6103043048,"['2677-4224', '1253-9708']",449281,62,Unknown
62302687312,['1885-8996'],499500,62,True
6401625045,['2543-8042'],499029,62,Unknown
6102263938,['2313-5433'],485166,62,True
62301766179,['2501-1596'],488558,62,Unknown
61902129320,"['1988-2394', '1133-9527']",482899,62,True
62201473767,['2450-7563'],489829,62,Unknown
62101866437,"['0039-2944', '2421-5856']",447213,62,Unknown
6701095009,"['2299-856X', '2299-8470']",480322,62,True
